82.98.102.2;12306;PL-VM-INFRA;Plus.line AG Mainzer Landstr. 199, 60326 Frankfurt am Main Plus.line AG 
62.40.98.109;21320;GEANT;IP allocation for GEANT network GEANT European Backbone GEANT European Backbone 
10.12.8.1;-1;private;private
89.149.186.2;3257;NACNET-EU;Tinet Spa Tinet SpA 
154.25.6.173;-2;unknown;unknown
5.175.255.130;12586;DE-GHOSTNET-FRA-SITES04;Network used for Infrastructure GHOSTnet GmbH IP Space 
89.149.186.9;3257;NACNET-EU;Tinet Spa Tinet SpA 
154.25.6.177;-2;unknown;unknown
212.43.193.198;8426;CLARANET-FRANCE-NETS;Claranet France NOC and Customer Network Access network (LL + NAS) CLARAFR-AGG1 
141.136.107.194;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
77.111.1.170;3212;TUSTELEKOM-SERVERS;For abuse please contact abuse@voljatel.si Voljatel Telekomunikacije d.d. For abuse please contact abuse@voljatel.si Telemach For abuse please contact abuse[at]telemach.si 
129.250.4.53;-2;unknown;unknown
195.248.74.161;198296;HBM-MUC-NET;Burda Digital Systems GmbH MUC-BURDADIGITAL-NET 
130.117.49.78;-2;unknown;unknown
83.167.55.22;8218;NEOT-BBONE-3;Neotelecoms Backbone 2 Neo Telecoms 
212.47.201.120;3327;LINX-DATA-BACKBONE;Linxtelecom Backbone Network Linxtelecom, 212.47.192/19 
184.105.223.241;-2;unknown;unknown
154.54.57.113;-2;unknown;unknown
80.91.251.98;1299;TELIA-TIC-NET-1;Telia International Carrier AS1299 Backbone TELIANET-BLK 
89.26.248.27;5626;PT-ONITELECOM-20060612;ONITELECOM - INFOCOMUNICACOES, S.A. ONITELECOM 
129.250.6.54;-2;unknown;unknown
195.22.9.174;8426;ESOTERICA;Claranet Portugal (formerly Esoterica, SA) Lisboa, Portugal Clara.net Portugal Lisboa, Portugal Clara.net Portugal Lisboa, Portugal 
62.214.106.101;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
217.198.77.131;48220;SE-FE-DEN-20080909;Fouredge AB Fouredge AB 
80.91.252.103;1299;TELIA-TIC-NET-1;Telia International Carrier AS1299 Backbone TELIANET-BLK 
149.11.154.1;-2;unknown;unknown
130.117.0.141;-2;unknown;unknown
154.54.58.69;-2;unknown;unknown
213.155.137.59;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
130.117.50.134;-2;unknown;unknown
62.214.110.45;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
80.77.16.113;34549;LAXIN-NET-1;Laxin IT-Services Network meerfarbig GmbH & Co. KG 
151.6.5.89;1267;IUNET-BNET6;IUnet Via Lorenteggio 257 Milano, I-20100 INFOSTRADA 
78.110.224.66;43566;TYNTECNET;TynTec GmbH tyntec network 
62.214.110.41;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
212.96.178.221;12570;CZECHBONE-CZ;CzechBone Ltd. Brno CZECHBONE 
129.250.3.179;-2;unknown;unknown
129.250.3.178;-2;unknown;unknown
62.214.110.49;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
154.54.10.222;-2;unknown;unknown
154.25.8.101;-2;unknown;unknown
130.117.51.22;-2;unknown;unknown
80.87.211.1;35328;DSIDATA-WAN;INF, SK P2P DSiData SK 
130.244.39.146;1257;SE-SWIPNET-19940728;Swipnet backbone SWIPNET In case of improper use originating from our network, please mail customer or abuse@swip.net 
81.19.109.213;-2;EU-NTTEUROPE-20020128;NTT Europe Limited 
62.214.106.61;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
128.241.2.153;-2;unknown;unknown
62.214.106.66;8881;VT-NETWORK;Versatel Deutschland Internet Services Versatel Deutschland 
62.40.98.16;21320;GEANT;IP allocation for GEANT network GEANT European Backbone GEANT European Backbone 
80.70.179.177;34372;NN-VEGA-OFFICE;VegaSystems Office VEGASYSTEMS-NET-1 
154.25.8.105;-2;unknown;unknown
149.11.12.21;-2;unknown;unknown
91.208.12.1;47537;WEEPEE;WeePee NV WEEPEE 
93.94.161.193;34749;VPN-1-GSP;GlobalSP VPN endpoint Global Service Provider 
62.115.113.164;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
147.229.252.82;197451;VUTBRNET;Brno University of Technology VUTBR-NET4 
89.37.120.193;39737;RO-VIPNET-20051129;Prime Telecom srl SC-NET-VISION-TELECOM-SRL 
185.22.223.33;60955;WAVECON-NET-1;Wavecon GmbH Routing WAVECON-NET-1 
87.234.14.37;20676;QSC-IGP-12;QSC AG Internal Network Infrastructure QSC AG 
195.43.163.6;5602;KPNQWEST-IT-NET03;KPNQwest Italia Network Milano ,Italy KPNQwest Italia S.p.a. netblock 
62.115.113.162;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
84.246.122.37;34568;DE-CONNECTINGBYTES-RIPE-ATLAS-23191;ConnectingBytes GmbH RIPE Atlas Probe # 23191 ConnectingBytes GmbH 
109.105.97.137;2603;NORDUNET-CORE;NORDUnet Core Backbone NORDUNET-CORE 
185.66.148.248;3212;TELEMACH-NET;Broadband Network Services Telemach, Communication Services, d.o.o. Cesta Ljubljanske brigade 21, Ljubljana, Slovenia TELEMACH-SI-185.66.148 TELEMACH, Provider Aggregated Block TELEMACH, Provider Aggregated Block 
154.25.9.17;-2;unknown;unknown
10.153.166.244;-1;private;private
217.71.96.89;13237;EU-LAMBDANET-CORE-DE-P2P-2;P2P between German Routers LambdaNet Communications Deutschland AG LambdaNet Backbone 
130.117.50.93;-2;unknown;unknown
62.78.107.176;16086;DNAP-080428;DNA Palvelut Oy Ansatie 6a B 01741 Vantaa DNA Oy 
193.108.193.254;21235;DE-ADVANCED-HAMBURG-20010607;ADVANCED Systemhaus GmbH ADVANCED Systemhaus GmbH, Hamburg 
109.105.97.142;2603;NORDUNET-CORE;NORDUnet Core Backbone NORDUNET-CORE 
147.229.3.2;197451;VUTBRNET;Brno University of Technology VUTBR-NET1 
94.135.173.249;8881;VT-TRANSFER-94-135-173;Versatel Deutschland Internet Services Versatel Deutschland 
184.105.223.250;-2;unknown;unknown
146.172.105.62;2119;NORTELE-I;Telenor Norge AS TELENOR-INTERNET Telenor Networks AS, Norway 
37.187.231.91;16276;OVH;OVH SAS Infrastructure OVH 
217.71.103.97;13237;LNC-DE-CUSTOMERLINKS3;Point-to-Point for German Customers LambdaNet Communications Germany LambdaNet Backbone 
129.250.3.120;-2;unknown;unknown
130.117.49.1;-2;unknown;unknown
212.85.145.106;29075;LOST-OASIS;Ielo Network Infrastructure http Ielo first Route 
185.43.176.1;62365;DE-YELLOWFOX-20131220;YellowFox GmbH YellowFox GmbH 
62.40.124.5;21320;GEANT;IP allocation for GEANT network infrastructure GEANT European Backbone GEANT European Backbone 
77.67.76.89;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
10.18.255.254;-1;private;private
184.105.80.97;-2;unknown;unknown
10.150.0.162;-1;private;private
154.54.56.129;-2;unknown;unknown
154.54.39.46;-2;unknown;unknown
185.15.28.129;61211;DATACROSS;Podatkovni centar Kriz d.o.o. Datacross 
90.147.80.46;137;GARRX-NET;GARR-X Backbone Consortium GARR GARR routes 
62.115.136.195;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
185.21.164.1;60351;GEIBIT-INFRASTRUCTURE-2;Infrastructure Network Geib IT GmbH Germany Geib IT GmbH 
130.117.1.157;-2;unknown;unknown
93.190.151.147;25409;ALSYS-INFRA;Infrastructure Alsys Group 
62.115.134.120;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
80.91.253.118;1299;TELIA-TIC-NET-1;Telia International Carrier AS1299 Backbone TELIANET-BLK 
154.54.10.42;-2;unknown;unknown
78.153.231.122;30781;FR-JAGUAR-INFRA-10;Jaguar Network FR.JAGUAR LIR Range 
178.32.135.149;16276;OVH;OVH SAS CDN infrastructures http OVH ISP 
62.115.116.92;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
88.80.0.65;33837;PRQ-NET-INT;PRQ - POP STH0 Internal network - Servers and infrastructure Periquito aggregated route 
212.126.220.13;5409;DE-PLANNET-990511;toplink GmbH DE-TOPLINK-MS4 
141.136.107.62;3257;NACNET-EU;Tinet International Network Hugenottenalle 167 63263 Neu-Isenburg Tinet SpA 
83.141.61.241;29551;PLANET-HOSTING-AMS-NET;Planet-Hosting DE-HGC-20040908 
93.94.131.34;44946;DGI-DUS1-IPTRANSIT-14;DG-i IP Transit 14 Dembach Goo Informatik GmbH 
212.18.7.63;8767;MNET;M-net Telekommunikations GmbH DE-MNET-980227 
129.250.5.22;-2;unknown;unknown
94.100.69.13;21413;DE-ENVIA-TEL-20080722;Envia Tel GmbH envia TEL GmbH 
195.2.10.90;1273;CW-CWINTERN-NET;Cable & Wireless Cable & Wireless Austria Netblock 
129.250.4.151;-2;unknown;unknown
184.105.80.21;-2;unknown;unknown
89.149.186.126;3257;NACNET-EU;Tinet Spa Tinet SpA 
10.0.200.66;-1;private;private
89.149.186.122;3257;NACNET-EU;Tinet Spa Tinet SpA 
84.91.0.205;13156;PT-CABOVISAO-20040512;Cabovisao, televisao por cabovisao, sa Cabovisao SA - Internet Provider 
213.255.9.24;8968;ALBAN1;Albacom BB infrastructure - AlbaIP BT Italia (formerly Albacom) 
154.25.1.113;-2;unknown;unknown
154.25.8.237;-2;unknown;unknown
193.189.82.134;-2;DE-GHOSTNET-20050426;GHOSTnet GmbH 
154.25.2.133;-2;unknown;unknown
154.54.37.225;-2;unknown;unknown
46.255.177.16;8218;NEOT-INTERCO;Neo Telecoms IP backbone Neo Telecoms 
213.155.135.151;1299;TELIANET;TeliaSonera International Carrier AS1299 Backbone TELIANET-BLK 
154.54.56.93;-2;unknown;unknown
90.147.80.82;137;GARRX-NET;GARR-X Backbone Consortium GARR GARR routes 
91.121.128.91;16276;OVH;OVH SAS Network infrastructure http OVH ISP Paris, France 
193.206.128.69;137;GARRB-NET;GARR-B Backbone and POPs GARR routes 
91.121.128.93;16276;OVH;OVH SAS Network infrastructure http OVH ISP Paris, France 
81.201.48.125;8251;NFX-SITEL;PoP Sitel public infrastructure Neutral Free eXchange members 
62.115.115.229;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
129.250.2.12;-2;unknown;unknown
93.190.64.3;47215;FILOO-NET;Filoo GmbH global route for Filoo GmbH 
91.210.16.201;-2;NIX-CZ-PEERING-NET;NIX.CZ z.s.p.o. 
154.54.44.169;-2;unknown;unknown
46.31.104.66;197075;ACTIVENETWORK;Active Network S.p.A. Active Network S.p.A. 
129.250.7.69;-2;unknown;unknown
129.250.2.18;-2;unknown;unknown
80.255.15.65;33891;CORE-BACKBONE-INFRA3;Core-Backbone GmbH Infrastructure, Routing, Customer CORE-BACKBONE Core-Backbone-Net-3 
62.69.146.18;9033;ECIX-FRA-IPV4;Peering GmbH European Commercial Internet Exchange Peering LAN Frankfurt, Germany Peering LAN ECIX-FRA European Commercial Internet Exchange 
195.34.183.241;8495;DE-NIC-971014;INTERNET AG Global Network INTERNET AG Global Network 
184.105.213.93;-2;unknown;unknown
78.152.47.232;5580;NL-ATRATOIP-20091002;Hibernia Networks (Netherlands) BV AS5580 
10.49.128.2;-1;private;private
154.25.8.173;-2;unknown;unknown
62.115.116.68;1299;EU-TELIANET-20140617;TeliaSonera AB TELIANET-BLK 
154.54.7.54;-2;unknown;unknown
62.115.134.187;1299;EU-TELIANET-20130924;TeliaSonera AB TELIANET-BLK 
89.234.144.49;198507;NET-INSATELECOM-ROUEN;Association INSA Telecom (Rouen) Quantic Telecom Route to Quantic Telecom Quantic Telecom 
89.149.184.69;3257;NACNET-EU;Tinet Spa Tinet SpA 
10.19.250.1;-1;private;private
149.6.108.13;-2;unknown;unknown
154.54.37.9;-2;unknown;unknown
89.149.184.61;3257;NACNET-EU;Tinet Spa Tinet SpA 
193.252.137.82;-2;RBCI;Public IP for Orange Identity 
94.104.8.54;47377;BE-MOBISTAR-20080620;Mobistar SA AS47377 IPv4 Network 
109.105.97.10;2603;NORDUNET-CORE;NORDUnet Core Backbone NORDUNET-CORE 
